lead_id,fecha_registro,canal,empresa_id,punto_venta_id,nombre_cliente,telefono,email,ciudad,modelo_interes_texto,estado_gestion,fecha_primer_contacto,campania,nombre_normalizado,telefono_normalizado,email_normalizado,ciudad_normalizada,canal_normalizado,estado_normalizado,fecha_registro_normalizada,fecha_primer_contacto_normalizada,modelo_texto_normalizado,source_row_number,motorcycle_sku,model_match_confidence,model_match_method,customer_key,customer_id,is_duplicate,duplicate_group_id,duplicate_confidence,duplicate_reason,precio_lista,initial_payment,payment_method,intent,main_objection,requested_appointment,requested_quote
LD-01253,2026-08-08 10:51:00,Meta Ads,EMP-03,PV-014,Sebastián Londoño Gómez,3214477421,sebastian.londono72@outlook.com,bogotá,SUZUKI GIXXER 150,no contesta,08-08-2026,Feria de Motos 2026,sebastian londono gomez,573214477421,sebastian.londono72@outlook.com,bogota,meta ads,no contesta,2026-08-08 10:51:00,2026-08-08 00:00:00,suzuki gixxer 150,1253,SKU-014,100.0,fuzzy,phone:573214477421,74a05f30-d749-51cd-8dc6-63aded9f6b97,False,,1.0,,11990000.0,,,,,False,False
LD-01254,2026-08-26 13:22:00,Meta Ads,EMP-02,PV-009,Carlos Mario Restrepo Betancur,3226297833,carlos.restrepo44@hotmail.com,SANTA MARTA,Dash 110,Contactado,2026-08-26 15:22:00,Remate Modelos 2025,carlos mario restrepo betancur,573226297833,carlos.restrepo44@hotmail.com,santa marta,meta ads,contactado,2026-08-26 13:22:00,2026-08-26 15:22:00,dash 110,1254,SKU-024,100.0,exact,phone:573226297833,61460c0a-d590-5dff-b6ba-8693f4083fe5,False,,1.0,,6290000.0,,,,,False,False
LD-01255,18/08/2026 12:55,Meta Ads,EMP-03,PV-014,Carlos Mario Marín Bedoya,+57 311 7028097,,Bogota,Hero Eco Deluxe 100,no contesta,08/19/2026 12:55,,carlos mario marin bedoya,573117028097,,bogota,meta ads,no contesta,2026-08-18 12:55:00,2026-08-19 12:55:00,hero eco deluxe 100,1255,SKU-021,100.0,fuzzy,phone:573117028097,2942b6b4-3c34-574b-9454-2f1d410caafe,True,2942b6b4-3c34-574b-9454-2f1d410caafe,1.0,same_phone_or_email,4990000.0,5590000.0,credito,,soat,False,False
LD-01256,2026-08-27 11:00:00,META ADS,EMP-01,PV-003,KATHERINE CASTAÑO BEDOYA,322-627-5592,,bello,AKT Dynamic R3 125,Sin gestión,,,katherine castano bedoya,573226275592,,bello,meta ads,sin gestion,2026-08-27 11:00:00,,akt dynamic r3 125,1256,SKU-018,100.0,fuzzy,phone:573226275592,4b965c91-3ed2-58d1-963b-6b9183534493,False,,1.0,,5590000.0,,,,,False,False
LD-01257,2026-09-07 16:49:00,WhatsApp,EMP-02,PV-006,  Juan Carlos Gómez Mosquera  ,3109479222,juan.gomez43@outlook.com,B/quilla,Suzuki GN 125,Sin gestión,,Feria de Motos 2026,juan carlos gomez mosquera,573109479222,juan.gomez43@outlook.com,b/quilla,whatsapp,sin gestion,2026-09-07 16:49:00,,suzuki gn 125,1257,SKU-013,100.0,fuzzy,phone:573109479222,c716a675-7e41-5d03-80d7-c792b191f4a3,False,,1.0,,7490000.0,,,,,False,False
LD-01258,2026-08-16 18:42:00,Meta Ads,EMP-01,PV-003,Luisa Marín Vargas,350 265 3065,,BELLO,hero hunk 160r,No contesta,08/16/2026 19:42,,luisa marin vargas,573502653065,,bello,meta ads,no contesta,2026-08-16 18:42:00,2026-08-16 19:42:00,hero hunk 160r,1258,SKU-022,100.0,fuzzy,phone:573502653065,27422691-b11f-58d7-ab30-10ee34ac49c6,False,,1.0,,10490000.0,,,,,False,False
LD-01259,05-09-2026,WhatsApp,EMP-02,PV-008,Paula Andrea Escobar Castaño,573026867483,paula.escobar54@gmail.com,CARTAGENA,Honda,Sin gestión,,Prima Extra,paula andrea escobar castano,573026867483,paula.escobar54@gmail.com,cartagena,whatsapp,sin gestion,2026-09-05 00:00:00,,honda,1259,,44.44444444444444,unmatched,phone:573026867483,22bf3c0c-3343-55c4-97cf-5f87d6d4b6b3,False,,1.0,,,7990000.0,credito,,soat,False,False
LD-01260,18/08/2026 11:13,WhatsApp,EMP-01,PV-002,  Brayan Betancur Hernández  ,3059805874,brayan.betancur44@yahoo.es,ITAGUI,Suzuki,Contactado,08/19/2026 11:13,Retoma tu moto,brayan betancur hernandez,573059805874,brayan.betancur44@yahoo.es,itagui,whatsapp,contactado,2026-08-18 11:13:00,2026-08-19 11:13:00,suzuki,1260,,26.66666666666667,unmatched,phone:573059805874,e73aa59e-eac4-5a12-b16f-19d4fdeb217d,False,,1.0,,,,,,,False,False
LD-01261,2026-08-27 12:08:00,Meta Ads,EMP-01,PV-005,Kevin Osorio Muñoz,+57 317 8301044,kevin.osorio75@hotmail.com,Medellín ,,En proceso,2026-08-27T13:08:00,Prima Extra,kevin osorio munoz,573178301044,kevin.osorio75@hotmail.com,medellin,meta ads,en proceso,2026-08-27 12:08:00,2026-08-27 13:08:00,,1261,,0.0,none,phone:573178301044,2ca8b7a7-9f91-5e33-8fb3-ee11fdd98b40,True,2ca8b7a7-9f91-5e33-8fb3-ee11fdd98b40,1.0,same_phone_or_email,,,,,,False,False
LD-01262,2026-08-23T16:04:00,Meta Ads,EMP-03,PV-012,SEBASTIÁN RODRÍGUEZ ARIAS, 3219211108 ,,Bogotá D.C.,Bajaj Pulsar NS 125,contactado,,Remate Modelos 2025,sebastian rodriguez arias,573219211108,,bogota,meta ads,contactado,2026-08-23 16:04:00,,bajaj pulsar ns 125,1262,SKU-008,100.0,fuzzy,phone:573219211108,2749b238-467f-5997-a2fb-56b3ee40f11d,False,,1.0,,8990000.0,21900000.0,credito,media,cuota,False,True
LD-01263,2026-09-06 04:18:00,Meta Ads,EMP-01,PV-004,Carlos Mario Franco Ramírez,3509070749,carlos.franco24@yahoo.es,Rio Negro,Suzuki,No contesta,2026-09-06 22:18:00,Retoma tu moto,carlos mario franco ramirez,573509070749,carlos.franco24@yahoo.es,rio negro,meta ads,no contesta,2026-09-06 04:18:00,2026-09-06 22:18:00,suzuki,1263,,26.66666666666667,unmatched,phone:573509070749,6a0df361-17bb-5df1-912d-7d37f0d122bf,False,,1.0,,,,,,,False,False
LD-01264,2026-08-18 23:17:00,WhatsApp,EMP-02,PV-006,Wilmar Zapata Pérez,573026353723,wilmar.zapata3@gmail.com,barranquilla,honda cb 190r,sin gestion,,,wilmar zapata perez,573026353723,wilmar.zapata3@gmail.com,barranquilla,whatsapp,sin gestion,2026-08-18 23:17:00,,honda cb 190r,1264,SKU-003,100.0,fuzzy,phone:573026353723,20ba2498-67bc-5050-abfb-3d326e7a1b19,False,,1.0,,13990000.0,,,,,False,False
LD-01265,29-08-2026,Meta Ads,EMP-03,PV-014,Andrés Felipe Salazar Correa,+57 351 1900858,andres.salazar21@yahoo.es,bogotá,BAJAJ PULSAR RS 200,Contactado,01-09-2026,Feria de Motos 2026,andres felipe salazar correa,573511900858,andres.salazar21@yahoo.es,bogota,meta ads,contactado,2026-08-29 00:00:00,2026-09-01 00:00:00,bajaj pulsar rs 200,1265,SKU-010,100.0,fuzzy,phone:573511900858,45efec0d-0242-5072-8af2-992bfbdcfdcc,False,,1.0,,15490000.0,,,,,False,False
LD-01266,05/09/2026 15:43,Meta Ads,EMP-01,PV-001,  Diana Carolina Hernández Herrera  ,(302) 315-8066,,Medellin,suzuki gixxer 150,Contactado,2026-09-06 15:43:00,Retoma tu moto,diana carolina hernandez herrera,573023158066,,medellin,meta ads,contactado,2026-09-05 15:43:00,2026-09-06 15:43:00,suzuki gixxer 150,1266,SKU-014,100.0,fuzzy,phone:573023158066,1b8ded15-6df2-57e4-aae2-b1f5d193e390,False,,1.0,,11990000.0,,,,,False,False
LD-01267,2026-09-03 20:48:00,Formulario Web,EMP-02,PV-008,LILIANA CORREA SALAZAR, 3126632254 ,,CARTAGENA,,Sin gestión,,,liliana correa salazar,573126632254,,cartagena,formulario web,sin gestion,2026-09-03 20:48:00,,,1267,,0.0,none,phone:573126632254,a31f694a-d831-5ae4-b181-791997e71812,False,,1.0,,,,,,,False,False
LD-01268,2026-08-04T12:16:00,Formulario Web,EMP-02,PV-008,Alexander Jiménez Agudelo,+57 315 0460536,,Cartagena,Hero Hunk 160R,Sin gestión,,Feria de Motos 2026,alexander jimenez agudelo,573150460536,,cartagena,formulario web,sin gestion,2026-08-04 12:16:00,,hero hunk 160r,1268,SKU-022,100.0,fuzzy,phone:573150460536,8687cf2b-ddc3-53c0-a6b0-c1098a07a85b,False,,1.0,,10490000.0,,,,,False,False
LD-01269,02/08/2026 02:15,WhatsApp,EMP-01,PV-004,estefania escobar valencia,3128446915,estefania.escobar62@outlook.com,Rio Negro,Bajaj Pulsar NS 125,En proceso,05/08/2026 02:15,Feria de Motos 2026,estefania escobar valencia,573128446915,estefania.escobar62@outlook.com,rio negro,whatsapp,en proceso,2026-08-02 02:15:00,2026-08-05 02:15:00,bajaj pulsar ns 125,1269,SKU-008,100.0,fuzzy,phone:573128446915,ac8ab4bd-e899-596a-b121-75c1c8c1bc42,True,ac8ab4bd-e899-596a-b121-75c1c8c1bc42,1.0,same_phone_or_email,8990000.0,13990000.0,credito,media,cuota,False,True
LD-01270,2026-08-31 09:06:00,Formulario Web,EMP-01,PV-005,Andrés Felipe Pérez Betancur,301 288 3073,,Medellín ,HONDA DIO 110,En proceso,2026-08-31T21:06:00,Remate Modelos 2025,andres felipe perez betancur,573012883073,,medellin,formulario web,en proceso,2026-08-31 09:06:00,2026-08-31 21:06:00,honda dio 110,1270,SKU-005,100.0,fuzzy,phone:573012883073,8427a14e-5746-55a7-9f7f-a581e8261cac,False,,1.0,,6890000.0,,,,,False,False
LD-01271,06/08/2026 04:42,whatsapp,EMP-01,PV-002,H. Valencia Ospina,3176036920,hector.valencia93@gmail.com,ITAGUI,Hero Eco Deluxe 100,Contactado,08/08/2026 04:42,Feria de Motos 2026,h. valencia ospina,573176036920,hector.valencia93@gmail.com,itagui,whatsapp,contactado,2026-08-06 04:42:00,2026-08-08 04:42:00,hero eco deluxe 100,1271,SKU-021,100.0,fuzzy,phone:573176036920,cd327444-1d60-5e50-b379-8d3b5ac177a0,True,cd327444-1d60-5e50-b379-8d3b5ac177a0,1.0,same_phone_or_email,4990000.0,6590000.0,credito,,cuota,False,True
LD-01272,2026-08-16 00:10:00,WhatsApp,EMP-02,PV-007,  Angie Paola Gómez Castaño  ,+57 318 6677732,angie.gomez74@gmail.com,SOLEDAD,AKT Dynamic R3 125,En proceso,2026-08-16 18:10:00,Retoma tu moto,angie paola gomez castano,573186677732,angie.gomez74@gmail.com,soledad,whatsapp,en proceso,2026-08-16 00:10:00,2026-08-16 18:10:00,akt dynamic r3 125,1272,SKU-018,100.0,fuzzy,phone:573186677732,d9887f92-99a3-5346-98b4-7d15ede9bea8,False,,1.0,,5590000.0,22900000.0,credito,media,soat,False,False
LD-01273,2026-08-24T14:11:00,WhatsApp,EMP-01,PV-003,Estefanía Ospina Correa,3104846448,estefania.ospina10@outlook.com,BELLO,BAJAJ PULSAR NS 160,Sin gestión,,,estefania ospina correa,573104846448,estefania.ospina10@outlook.com,bello,whatsapp,sin gestion,2026-08-24 14:11:00,,bajaj pulsar ns 160,1273,SKU-009,100.0,fuzzy,phone:573104846448,e41ed9c2-f89b-57e9-9ba3-06d293efc6e3,False,,1.0,,11290000.0,13990000.0,credito,,cuota,False,True
LD-01274,13/08/2026 05:27,WhatsApp,EMP-01,PV-005,  María Fernanda Correa Correa  , 3157280319 ,,Medellín ,Bajaj Pulsar NS 125 2026,Contactado,13-08-2026,Agosto Cero Cuotas,maria fernanda correa correa,573157280319,,medellin,whatsapp,contactado,2026-08-13 05:27:00,2026-08-13 00:00:00,bajaj pulsar ns 125 2026,1274,SKU-008,100.0,fuzzy,phone:573157280319,a02428ed-e497-5030-805f-d277505ca45d,False,,1.0,,8990000.0,13990000.0,credito,,cuota,False,True
LD-01275,2026-08-28 15:32:00,Formulario Web,EMP-02,PV-006,Erika Marín Mosquera,3505218682,,BARRANQUILLA,Bajaj  Pulsar RS 200,Sin gestión,,Prima Extra,erika marin mosquera,573505218682,,barranquilla,formulario web,sin gestion,2026-08-28 15:32:00,,bajaj pulsar rs 200,1275,SKU-010,100.0,fuzzy,phone:573505218682,ee136bd5-dbfb-5568-b64a-ed3554aedd1b,False,,1.0,,15490000.0,24900000.0,credito,media,cuota,False,True
LD-01276,2026-08-18 19:57:00,WhatsApp,EMP-03,PV-012,Duván Torres Mosquera, 3516039229 ,duvan.torres93@gmail.com,bogotá,bajaj boxer ct 100,Sin gestión,,Agosto Cero Cuotas,duvan torres mosquera,573516039229,duvan.torres93@gmail.com,bogota,whatsapp,sin gestion,2026-08-18 19:57:00,,bajaj boxer ct 100,1276,SKU-007,100.0,fuzzy,phone:573516039229,c0f8dc08-1678-528b-aae2-2fc4cba2c6c9,False,,1.0,,5790000.0,,,,,False,False
LD-01277,2026-08-04 16:42:00,WhatsApp,EMP-02,PV-007,Édinson Osorio Herrera,322-619-1215,,Soledad,AKT Dynamic R3 125 2026,Contactado,2026-08-05 04:42:00,,edinson osorio herrera,573226191215,,soledad,whatsapp,contactado,2026-08-04 16:42:00,2026-08-05 04:42:00,akt dynamic r3 125 2026,1277,SKU-018,100.0,fuzzy,phone:573226191215,dbaf94f8-7477-5545-81b2-c65f347d723a,False,,1.0,,5590000.0,7190000.0,credito,media,cuota,False,True
LD-01278,19-08-2026,FORMULARIO WEB,EMP-02,PV-009,  Paula Andrea Ramírez Marín  ,3146915527,,Sta Marta,SUZUKI GIXXER 150,Contactado,2026-08-22 11:49:00,Retoma tu moto,paula andrea ramirez marin,573146915527,,santa marta,formulario web,contactado,2026-08-19 00:00:00,2026-08-22 11:49:00,suzuki gixxer 150,1278,SKU-014,100.0,fuzzy,phone:573146915527,cb378e7d-ae55-5041-acd2-cf36205e86b3,False,,1.0,,11990000.0,,credito,,soat,False,False
LD-01279,2026-08-04 09:23:00,Formulario Web,EMP-01,PV-002,Kevin Marín Ospina,+57 320 6051014,kevin.marin75@hotmail.com,ITAGUI,Bajaj  Boxer CT 100,Contactado,05-08-2026,,kevin marin ospina,573206051014,kevin.marin75@hotmail.com,itagui,formulario web,contactado,2026-08-04 09:23:00,2026-08-05 00:00:00,bajaj boxer ct 100,1279,SKU-007,100.0,fuzzy,phone:573206051014,db5f9f2a-f8fc-5adf-8b34-2f29ad14b695,False,,1.0,,5790000.0,,,,,False,False
LD-01280,02/08/2026 04:54,WhatsApp,EMP-03,PV-014,JORGE IVÁN ARIAS SALAZAR,3215025918,jorge.arias63@yahoo.es,BOGOTA,suzuki best 125,Contactado,02/08/2026 10:54,Remate Modelos 2025,jorge ivan arias salazar,573215025918,jorge.arias63@yahoo.es,bogota,whatsapp,contactado,2026-08-02 04:54:00,2026-08-02 10:54:00,suzuki best 125,1280,SKU-016,100.0,fuzzy,phone:573215025918,012a4730-7793-52f6-abc6-c7743bd9664a,False,,1.0,,6590000.0,11490000.0,credito,,soat,False,False
LD-01281,19/08/2026 19:14,Meta Ads,EMP-02,PV-006,JUAN CARLOS RESTREPO QUINTERO,3178538728,,B/quilla,Bajaj Boxer CT 100,no contesta,20/08/2026 19:14,Remate Modelos 2025,juan carlos restrepo quintero,573178538728,,b/quilla,meta ads,no contesta,2026-08-19 19:14:00,2026-08-20 19:14:00,bajaj boxer ct 100,1281,SKU-007,100.0,fuzzy,phone:573178538728,2b6af34f-0809-5ec1-9ad0-1a7dbc44912c,False,,1.0,,5790000.0,,,,,False,False
LD-01282,20/08/2026 17:04,WhatsApp,EMP-01,PV-004,Vanessa Escobar Agudelo,350 042 4675,vanessa.escobar64@outlook.com,Rio Negro,Suzuki Best 125,no contesta,21/08/2026 11:04,,vanessa escobar agudelo,573500424675,vanessa.escobar64@outlook.com,rio negro,whatsapp,no contesta,2026-08-20 17:04:00,2026-08-21 11:04:00,suzuki best 125,1282,SKU-016,100.0,fuzzy,phone:573500424675,3aab0b37-e523-59a4-b538-0cd205208a77,True,3aab0b37-e523-59a4-b538-0cd205208a77,1.0,same_phone_or_email,6590000.0,,,,,False,False
LD-01283,2026-08-05 12:31:00,WhatsApp,EMP-02,PV-008,María Valencia, 3161530381 ,,Cartagena,AKT EVO RS 150,sin gestion,,,maria valencia,573161530381,,cartagena,whatsapp,sin gestion,2026-08-05 12:31:00,,akt evo rs 150,1283,SKU-020,100.0,fuzzy,phone:573161530381,403ceb3c-fb31-56c4-a845-49984dcd6100,True,403ceb3c-fb31-56c4-a845-49984dcd6100,1.0,same_phone_or_email,7190000.0,,,,,False,False
LD-01284,08/14/2026 23:37,whatsapp,EMP-01,PV-005,Juan Restrepo,3181791662,juan.restrepo38@yahoo.es,Medellín,Suzuki V-Strom 250,Descartado,08/15/2026 01:37,Retoma tu moto,juan restrepo,573181791662,juan.restrepo38@yahoo.es,medellin,whatsapp,descartado,2026-08-14 23:37:00,2026-08-15 01:37:00,suzuki v-strom 250,1284,SKU-015,100.0,fuzzy,phone:573181791662,42e80c59-e4eb-5534-9afa-2760ab2f77de,True,42e80c59-e4eb-5534-9afa-2760ab2f77de,1.0,same_phone_or_email,21900000.0,,,,,False,False
LD-01285,08/28/2026 17:20,Formulario Web,EMP-02,PV-006,Leidy Johana Betancur Ospina,(321) 503-6724,leidy.betancur32@gmail.com,barranquilla,Bajaj Pulsar NS 125,no contesta,2026-08-29 11:20:00,Prima Extra,leidy johana betancur ospina,573215036724,leidy.betancur32@gmail.com,barranquilla,formulario web,no contesta,2026-08-28 17:20:00,2026-08-29 11:20:00,bajaj pulsar ns 125,1285,SKU-008,100.0,fuzzy,phone:573215036724,c0d89b76-f4d8-5eab-9be3-6ae7b5fa8a14,False,,1.0,,8990000.0,,credito,,soat,False,False
LD-01286,12-08-2026,WhatsApp,EMP-02,PV-007,Jorge Iván Bedoya Salazar,304-094-1410,jorge.bedoya1@hotmail.com,Soledad,Bajaj Pulsar NS 125,En proceso,2026-08-13T02:09:00,Prima Extra,jorge ivan bedoya salazar,573040941410,jorge.bedoya1@hotmail.com,soledad,whatsapp,en proceso,2026-08-12 00:00:00,2026-08-13 02:09:00,bajaj pulsar ns 125,1286,SKU-008,100.0,fuzzy,phone:573040941410,2d84df61-6ac8-58b0-9d87-d6c7097d858e,False,,1.0,,8990000.0,,credito,media,precio,False,True
LD-01287,2026-08-31 03:23:00,formulario web,EMP-01,PV-005,CARLOS MARIO MARÍN RESTREPO,(321) 120-3543,,Medellin,BAJAJ BOXER CT 100,No contesta,31-08-2026,Remate Modelos 2025,carlos mario marin restrepo,573211203543,,medellin,formulario web,no contesta,2026-08-31 03:23:00,2026-08-31 00:00:00,bajaj boxer ct 100,1287,SKU-007,100.0,fuzzy,phone:573211203543,28e9b8c1-d1e8-5448-b994-2ac137c914b1,False,,1.0,,5790000.0,6590000.0,credito,baja,precio,False,True
LD-01288,02/09/2026 08:14,WhatsApp,EMP-01,PV-002,ÓSCAR DAVID ARIAS MOSQUERA,+57 310 2705112,oscar.arias55@hotmail.com,Itagüí,Hnda CB 125F Twister,Sin gestión,,Agosto Cero Cuotas,oscar david arias mosquera,573102705112,oscar.arias55@hotmail.com,itagui,whatsapp,sin gestion,2026-09-02 08:14:00,,hnda cb 125f twister,1288,SKU-001,100.0,fuzzy,phone:573102705112,7ee2e44e-56d0-544c-8a7e-fc38ef2a0c85,False,,1.0,,7990000.0,,,,,False,False
LD-01289,06/08/2026 10:05,whatsapp,EMP-02,PV-008,Camilo Bedoya Rodríguez,3102956577,camilo.bedoya20@gmail.com,Cartagena,Honda CB 190R,Sin gestión,,Agosto Cero Cuotas,camilo bedoya rodriguez,573102956577,camilo.bedoya20@gmail.com,cartagena,whatsapp,sin gestion,2026-08-06 10:05:00,,honda cb 190r,1289,SKU-003,100.0,fuzzy,phone:573102956577,2367ccc1-b6ef-5857-823e-7506b136423e,False,,1.0,,13990000.0,9890000.0,credito,,cuota,False,True
LD-01290,2026-08-04T08:50:00,Meta Ads,EMP-01,PV-003,ADRIANA FRANCO RODRÍGUEZ,3129964103,adriana.franco29@yahoo.es,BELLO,CB 190R,Descartado,04-08-2026,Feria de Motos 2026,adriana franco rodriguez,573129964103,adriana.franco29@yahoo.es,bello,meta ads,descartado,2026-08-04 08:50:00,2026-08-04 00:00:00,cb 190r,1290,SKU-003,100.0,exact,phone:573129964103,357dd779-793f-527b-915e-dbb68eda3aae,True,357dd779-793f-527b-915e-dbb68eda3aae,1.0,same_phone_or_email,13990000.0,11990000.0,credito,,cuota,False,True
LD-01291,2026-09-08 08:30:00,WhatsApp,EMP-03,PV-012,ADRIANA RESTREPO CORREA,3014091087,adriana.restrepo96@outlook.com,Bogota,Hero Hunk 160R,sin gestion,,,adriana restrepo correa,573014091087,adriana.restrepo96@outlook.com,bogota,whatsapp,sin gestion,2026-09-08 08:30:00,,hero hunk 160r,1291,SKU-022,100.0,fuzzy,phone:573014091087,5e88b80d-26a0-5d05-b079-72e5b5b55cb5,False,,1.0,,10490000.0,,,,,False,False
LD-01292,21/08/2026 08:29,WhatsApp,EMP-03,PV-014,JHON JAIRO OSPINA TORRES,(301) 058-4302,jhon.ospina95@outlook.com,Bogotá,Honda XRE 300 2026,Descartado,08/24/2026 08:29,Prima Extra,jhon jairo ospina torres,573010584302,jhon.ospina95@outlook.com,bogota,whatsapp,descartado,2026-08-21 08:29:00,2026-08-24 08:29:00,honda xre 300 2026,1292,SKU-006,100.0,fuzzy,phone:573010584302,444a582b-1867-54d1-b814-da83f1c93a45,False,,1.0,,22900000.0,,,,,False,False
LD-01293,2026-09-08T02:47:00,WhatsApp,EMP-01,PV-004,María Fernanda Vargas Muñoz,3021916223,maria.vargas98@gmail.com,Rio Negro,AKT TTR 200,No contesta,08-09-2026,Feria de Motos 2026,maria fernanda vargas munoz,573021916223,maria.vargas98@gmail.com,rio negro,whatsapp,no contesta,2026-09-08 02:47:00,2026-09-08 00:00:00,akt ttr 200,1293,SKU-019,100.0,fuzzy,phone:573021916223,5a0e7dc4-40b4-580e-978b-0fa7b1c8c1ee,False,,1.0,,9890000.0,,,,,False,False
LD-01294,2026-08-16 07:42:00,Meta Ads,EMP-03,PV-015,Sebastián Zapata Franco,3122894310,sebastian.zapata76@gmail.com,Soacha,Honda Navi,sin gestion,,,sebastian zapata franco,573122894310,sebastian.zapata76@gmail.com,soacha,meta ads,sin gestion,2026-08-16 07:42:00,,honda navi,1294,SKU-004,100.0,fuzzy,phone:573122894310,b63a778a-d1aa-53fc-b3f2-96e677ca0755,False,,1.0,,7290000.0,,,,,False,False
LD-01295,20/08/2026 08:45,WHATSAPP,EMP-03,PV-011,BRAYAN OSPINA CORREA, 3103617165 ,,Bogota,AKT NKD 125,Sin gestión,,Prima Extra,brayan ospina correa,573103617165,,bogota,whatsapp,sin gestion,2026-08-20 08:45:00,,akt nkd 125,1295,SKU-017,100.0,fuzzy,phone:573103617165,5f71a3f0-fe76-5582-898c-dff3eed5f82a,False,,1.0,,5290000.0,,,,,False,False
LD-01296,2026-08-22 18:35:00,Formulario Web,EMP-03,PV-015,  Brayan Ramírez Muñoz  ,300 082 2078,,Soacha,Hero  Xpulse 200,Sin gestión,,,brayan ramirez munoz,573000822078,,soacha,formulario web,sin gestion,2026-08-22 18:35:00,,hero xpulse 200,1296,SKU-023,100.0,fuzzy,phone:573000822078,bcb8ffa7-40c2-5192-bced-fd08a5382252,False,,1.0,,14990000.0,,credito,media,precio,False,True
LD-01297,2026-08-01T22:02:00,Formulario Web,EMP-03,PV-011,María Fernanda Quintero Vargas,3179629296,maria.quintero35@gmail.com,Bogotá D.C.,Hero Xpulse 200 2026,Contactado,2026-08-01T23:02:00,Agosto Cero Cuotas,maria fernanda quintero vargas,573179629296,maria.quintero35@gmail.com,bogota,formulario web,contactado,2026-08-01 22:02:00,2026-08-01 23:02:00,hero xpulse 200 2026,1297,SKU-023,100.0,fuzzy,phone:573179629296,ed2e427b-bf9f-5e6d-9e38-c4740a736f82,False,,1.0,,14990000.0,6590000.0,credito,,cuota,False,True
LD-01298,2026-08-19 10:09:00,Meta Ads,EMP-01,PV-003,  Kevin Cardona Muñoz  ,+57 318 9542317,kevin.cardona36@hotmail.com,Bello,HERO HUNK 160R,Descartado,2026-08-20 16:09:00,,kevin cardona munoz,573189542317,kevin.cardona36@hotmail.com,bello,meta ads,descartado,2026-08-19 10:09:00,2026-08-20 16:09:00,hero hunk 160r,1298,SKU-022,100.0,fuzzy,phone:573189542317,f65b2af5-c9e7-5784-b189-0c0a5fc0e853,True,f65b2af5-c9e7-5784-b189-0c0a5fc0e853,1.0,same_phone_or_email,10490000.0,,,,,False,False
LD-01299,21-08-2026,Meta Ads,EMP-02,PV-008,PAULA ANDREA GIRALDO OSORIO,3008881330,,Cartagena,Honda XRE 300 2026,Sin gestión,,,paula andrea giraldo osorio,573008881330,,cartagena,meta ads,sin gestion,2026-08-21 00:00:00,,honda xre 300 2026,1299,SKU-006,100.0,fuzzy,phone:573008881330,2df88d91-1e7c-5478-95ec-79f221919862,False,,1.0,,22900000.0,,,,,False,False
LD-01300,07/08/2026 03:51,Formulario Web,EMP-02,PV-007,Vanessa Zapata Vargas,310-898-9598,vanessa.zapata2@gmail.com,,Hero Dash 110,Cotización enviada,2026-08-07 21:51:00,Retoma tu moto,vanessa zapata vargas,573108989598,vanessa.zapata2@gmail.com,,formulario web,cotizacion enviada,2026-08-07 03:51:00,2026-08-07 21:51:00,hero dash 110,1300,SKU-024,100.0,fuzzy,phone:573108989598,aa182b39-e818-5a2e-acfb-f34127f712b2,False,,1.0,,6290000.0,24900000.0,credito,,cuota,False,True
LD-01301,2026-08-11 20:58:00,Meta Ads,EMP-02,PV-006,Óscar David Valencia Londoño, 3143131512 ,,BARRANQUILLA,suzuki gixxer 150,Sin gestión,,Feria de Motos 2026,oscar david valencia londono,573143131512,,barranquilla,meta ads,sin gestion,2026-08-11 20:58:00,,suzuki gixxer 150,1301,SKU-014,100.0,fuzzy,phone:573143131512,2654136f-a052-57f8-99ca-96a154da4fb1,False,,1.0,,11990000.0,,,,,False,False
LD-01302,01/09/2026 01:18,WhatsApp,EMP-02,PV-008,Jorge Iván Franco Muñoz,3510742759,jorge.franco7@outlook.com,CARTAGENA,hero dash 110,contactado,02-09-2026,Prima Extra,jorge ivan franco munoz,573510742759,jorge.franco7@outlook.com,cartagena,whatsapp,contactado,2026-09-01 01:18:00,2026-09-02 00:00:00,hero dash 110,1302,SKU-024,100.0,fuzzy,phone:573510742759,bdf8e750-d930-53e8-8112-1790a6d3d600,False,,1.0,,6290000.0,,credito,media,soat,False,False
LD-01303,07-09-2026,Meta Ads,EMP-02,PV-010,YESENIA AGUDELO SALAZAR,573018545456,,Montería,akt nkd 125,En proceso,09/08/2026 10:55,,yesenia agudelo salazar,573018545456,,monteria,meta ads,en proceso,2026-09-07 00:00:00,2026-08-09 10:55:00,akt nkd 125,1303,SKU-017,100.0,fuzzy,phone:573018545456,d4507562-36d3-528c-b344-4addd35a9876,True,d4507562-36d3-528c-b344-4addd35a9876,1.0,same_phone_or_email,5290000.0,21900000.0,credito,,cuota,False,True
LD-01304,2026-08-02 18:44:00,FORMULARIO WEB,EMP-02,PV-007,  Natalia Gómez Gómez  ,318 057 6860,,SOLEDAD,Suzuky GN 125,Contactado,08/03/2026 06:44,Prima Extra,natalia gomez gomez,573180576860,,soledad,formulario web,contactado,2026-08-02 18:44:00,2026-03-08 06:44:00,suzuky gn 125,1304,SKU-013,100.0,fuzzy,phone:573180576860,415b80b8-ed0c-5973-8e04-f0d6c523bfd1,False,,1.0,,7490000.0,,,,,False,False
