lead_id,fecha_registro,canal,empresa_id,punto_venta_id,nombre_cliente,telefono,email,ciudad,modelo_interes_texto,estado_gestion,fecha_primer_contacto,campania,nombre_normalizado,telefono_normalizado,email_normalizado,ciudad_normalizada,canal_normalizado,estado_normalizado,fecha_registro_normalizada,fecha_primer_contacto_normalizada,modelo_texto_normalizado,source_row_number,motorcycle_sku,model_match_confidence,model_match_method,customer_key,customer_id,is_duplicate,duplicate_group_id,duplicate_confidence,duplicate_reason,precio_lista,initial_payment,payment_method,intent,main_objection,requested_appointment,requested_quote
LD-01186,15-08-2026,Meta Ads,EMP-03,PV-011,Kevin Rodríguez Salazar,3512437034,kevin.rodriguez73@outlook.com,Bogotá,AKT Evo RS 150,Contactado,15-08-2026,,kevin rodriguez salazar,573512437034,kevin.rodriguez73@outlook.com,bogota,meta ads,contactado,2026-08-15 00:00:00,2026-08-15 00:00:00,akt evo rs 150,1186,SKU-020,100.0,fuzzy,phone:573512437034,64f950a2-9311-5d38-b8e1-546db56c4873,False,,1.0,,7190000.0,7990000.0,credito,media,cuota,False,True
LD-01187,2026-08-24 04:43:00,WhatsApp,EMP-02,PV-010,Cristian Jiménez Ospina,302 714 5767,,Monteria,Bajaj Discover 125,Contactado,2026-08-24T16:43:00,Retoma tu moto,cristian jimenez ospina,573027145767,,monteria,whatsapp,contactado,2026-08-24 04:43:00,2026-08-24 16:43:00,bajaj discover 125,1187,SKU-012,100.0,fuzzy,phone:573027145767,69b507cd-bfdb-5be3-bf6d-5ba3a93e04a8,False,,1.0,,6990000.0,14990000.0,credito,,soat,False,False
LD-01188,17/08/2026 16:30,WhatsApp,EMP-01,PV-003,Claudia Patricia Rodríguez Arias,3001532337,,BELLO,Honda CB 190R,Descartado,17-08-2026,,claudia patricia rodriguez arias,573001532337,,bello,whatsapp,descartado,2026-08-17 16:30:00,2026-08-17 00:00:00,honda cb 190r,1188,SKU-003,100.0,fuzzy,phone:573001532337,4d3fcf3d-e29a-59c5-9306-4fbd11814712,False,,1.0,,13990000.0,,,,,False,False
LD-01189,11-08-2026,META ADS,EMP-02,PV-009,Wilmar Escobar Correa,3003020476,wilmar.escobar95@yahoo.es,SANTA MARTA,akt dynamic r3 125,Contactado,2026-08-12 04:22:00,,wilmar escobar correa,573003020476,wilmar.escobar95@yahoo.es,santa marta,meta ads,contactado,2026-08-11 00:00:00,2026-08-12 04:22:00,akt dynamic r3 125,1189,SKU-018,100.0,fuzzy,phone:573003020476,ac825f42-7631-590d-8084-38e9a44c918b,True,ac825f42-7631-590d-8084-38e9a44c918b,1.0,same_phone_or_email,5590000.0,,,,,False,False
LD-01190,2026-08-25 16:51:00,Meta Ads,EMP-01,PV-003,Liliana Muñoz Agudelo,+57 351 5272752,,Bello,,Descartado,2026-08-25 17:51:00,Agosto Cero Cuotas,liliana munoz agudelo,573515272752,,bello,meta ads,descartado,2026-08-25 16:51:00,2026-08-25 17:51:00,,1190,,0.0,none,phone:573515272752,57db1854-7075-5250-aa58-5ee75218d4f1,False,,1.0,,,,,,,False,False
LD-01191,22/08/2026 09:59,WhatsApp,EMP-03,PV-011,ANGIE PAOLA CASTAÑO VARGAS,3173047081,angie.castano56@hotmail.com,BOGOTA,Honda CB 125F Twister,Sin gestión,,Prima Extra,angie paola castano vargas,573173047081,angie.castano56@hotmail.com,bogota,whatsapp,sin gestion,2026-08-22 09:59:00,,honda cb 125f twister,1191,SKU-001,100.0,fuzzy,phone:573173047081,782cbf92-d0cd-56b6-8d13-a7002c0416cc,False,,1.0,,7990000.0,,,,,False,False
LD-01192,2026-09-04 15:31:00,WhatsApp,EMP-03,PV-015,  Juan Carlos Ospina Franco  ,305 702 7030,,Soacha,Hero Xpulse,SIN GESTION,,Agosto Cero Cuotas,juan carlos ospina franco,573057027030,,soacha,whatsapp,sin gestion,2026-09-04 15:31:00,,hero xpulse,1192,,75.0,unmatched,phone:573057027030,3807dbf3-265c-5451-b2b2-0e2a9515be62,False,,1.0,,,11490000.0,credito,,soat,False,False
LD-01193,02/08/2026 12:35,Meta Ads,EMP-01,PV-005,Jorge Iván Jiménez Rodríguez,3178139056,,Medellín ,Honda  XR 150L,Cotización enviada,05-08-2026,Agosto Cero Cuotas,jorge ivan jimenez rodriguez,573178139056,,medellin,meta ads,cotizacion enviada,2026-08-02 12:35:00,2026-08-05 00:00:00,honda xr 150l,1193,SKU-002,100.0,fuzzy,phone:573178139056,6b567a2c-b5a1-5781-8eaa-b9e2092a2ea5,False,,1.0,,11490000.0,,,,,False,False
LD-01194,27-08-2026,WhatsApp,EMP-02,PV-007,  Duván Gómez Pérez  , 3163077072 ,duvan.gomez46@hotmail.com,SOLEDAD,Honda,No contesta,2026-08-31T23:54:00,,duvan gomez perez,573163077072,duvan.gomez46@hotmail.com,soledad,whatsapp,no contesta,2026-08-27 00:00:00,2026-08-31 23:54:00,honda,1194,,44.44444444444444,unmatched,phone:573163077072,3bc63c2d-67f2-597a-bc68-4b80da0aafe4,False,,1.0,,,,,,,False,False
LD-01195,22/08/2026 16:57,Formulario Web,EMP-03,PV-014,ÓSCAR DAVID VALENCIA AGUDELO,573239309503,oscar.valencia74@yahoo.es,,Bajaj  Pulsar NS 125,Sin gestión,,,oscar david valencia agudelo,573239309503,oscar.valencia74@yahoo.es,,formulario web,sin gestion,2026-08-22 16:57:00,,bajaj pulsar ns 125,1195,SKU-008,100.0,fuzzy,phone:573239309503,50c7d0d7-97f8-58c5-8e6f-48e9c28c8a04,False,,1.0,,8990000.0,,,,,False,False
LD-01196,08/26/2026 01:50,meta ads,EMP-02,PV-009,Jhon Jairo Valencia Rodríguez,316 501 5127,,SANTA MARTA,Honda Dio 110 2026,No contesta,08/26/2026 07:50,Retoma tu moto,jhon jairo valencia rodriguez,573165015127,,santa marta,meta ads,no contesta,2026-08-26 01:50:00,2026-08-26 07:50:00,honda dio 110 2026,1196,SKU-005,100.0,fuzzy,phone:573165015127,7b113499-683f-57e3-b7a0-afed64ef5aa3,False,,1.0,,6890000.0,,,,,False,False
LD-01197,05/08/2026 19:42,Meta Ads,EMP-03,PV-012,  Jorge Iván Pérez Correa  ,573045307407,,Bogota DC,Bajaj Pulsar,Sin gestión,,Prima Extra,jorge ivan perez correa,573045307407,,bogota dc,meta ads,sin gestion,2026-08-05 19:42:00,,bajaj pulsar,1197,,66.66666666666666,unmatched,phone:573045307407,025bc060-bc55-50a8-9581-f2a141b0d843,True,025bc060-bc55-50a8-9581-f2a141b0d843,1.0,same_phone_or_email,,,credito,,soat,True,False
LD-01198,01/09/2026 08:03,Meta Ads,EMP-03,PV-013,Yesenia Vargas Ospina,3155137784,yesenia.vargas23@yahoo.es,Bogotá,bajaj pulsar ns 125,Sin gestión,,Prima Extra,yesenia vargas ospina,573155137784,yesenia.vargas23@yahoo.es,bogota,meta ads,sin gestion,2026-09-01 08:03:00,,bajaj pulsar ns 125,1198,SKU-008,100.0,fuzzy,phone:573155137784,946069e1-0188-51cb-b471-89764e4b3f5e,False,,1.0,,8990000.0,7290000.0,credito,,cuota,False,True
LD-01199,02-08-2026,Meta Ads,EMP-02,PV-008,Juan Carlos Correa Salazar,321 497 5922,juan.correa55@yahoo.es,Cartagena de Indias,Bajaj Pulsar NS 125,Sin gestión,,,juan carlos correa salazar,573214975922,juan.correa55@yahoo.es,cartagena de indias,meta ads,sin gestion,2026-08-02 00:00:00,,bajaj pulsar ns 125,1199,SKU-008,100.0,fuzzy,phone:573214975922,42e7746c-f5de-5f1d-8cd1-e8297d25b982,False,,1.0,,8990000.0,21900000.0,credito,media,soat,False,False
LD-01200,2026-08-04 16:33:00,Meta Ads,EMP-03,PV-012,Erika Cardona Jiménez,312 272 7243,,Bogotá D.C.,Bajaj Boxer CT 100,sin gestion,,,erika cardona jimenez,573122727243,,bogota,meta ads,sin gestion,2026-08-04 16:33:00,,bajaj boxer ct 100,1200,SKU-007,100.0,fuzzy,phone:573122727243,d28ec92e-9edf-5885-8a6f-b73005c148dc,False,,1.0,,5790000.0,,,,,False,False
LD-01201,01/09/2026 00:32,Meta Ads,EMP-03,PV-012,FREDDY OSORIO MUÑOZ,310-426-0907,freddy.osorio14@yahoo.es,Bogota,,Sin gestión,,,freddy osorio munoz,573104260907,freddy.osorio14@yahoo.es,bogota,meta ads,sin gestion,2026-09-01 00:32:00,,,1201,,0.0,none,phone:573104260907,cf690b99-2c15-51f7-a6b1-980971ca9d70,False,,1.0,,,,,,,False,False
LD-01202,2026-08-27 15:25:00,WhatsApp,EMP-03,PV-014,Alexander Arias Agudelo,+57 350 1193019,,bogotá,akt evo rs 150,Contactado,30-08-2026,Agosto Cero Cuotas,alexander arias agudelo,573501193019,,bogota,whatsapp,contactado,2026-08-27 15:25:00,2026-08-30 00:00:00,akt evo rs 150,1202,SKU-020,100.0,fuzzy,phone:573501193019,bf31e479-8368-5674-b77d-f6a6362ff28d,False,,1.0,,7190000.0,13990000.0,credito,,soat,False,False
LD-01203,08/09/2026 04:50,Meta Ads,EMP-01,PV-005,CLAUDIA PATRICIA QUINTERO ESCOBAR,322 780 1936,claudia.quintero29@hotmail.com,,AKT Dynamic R3 125 2026,no contesta,08/09/2026 05:50,Remate Modelos 2025,claudia patricia quintero escobar,573227801936,claudia.quintero29@hotmail.com,,meta ads,no contesta,2026-09-08 04:50:00,2026-09-08 05:50:00,akt dynamic r3 125 2026,1203,SKU-018,100.0,fuzzy,phone:573227801936,3b24fa09-49f0-5bbd-8a66-11bbcb077228,True,3b24fa09-49f0-5bbd-8a66-11bbcb077228,1.0,same_phone_or_email,5590000.0,,,,,False,False
LD-01204,2026-08-21 12:36:00,Formulario Web,EMP-02,PV-006,  Marcela Bedoya Jiménez  ,3504815858,,BARRANQUILLA,Heroo Hunk 160R,contactado,21-08-2026,Feria de Motos 2026,marcela bedoya jimenez,573504815858,,barranquilla,formulario web,contactado,2026-08-21 12:36:00,2026-08-21 00:00:00,heroo hunk 160r,1204,SKU-022,100.0,fuzzy,phone:573504815858,c7c70ed6-f942-51b8-a9e7-301085ae8a94,False,,1.0,,10490000.0,,,,,False,False
LD-01205,2026-08-07 07:33:00,formulario web,EMP-03,PV-012,Estefanía Herrera Arias,573189895785,,Bogota,Bajaj Pulsar RS 200,Contactado,08/08/2026 07:33,,estefania herrera arias,573189895785,,bogota,formulario web,contactado,2026-08-07 07:33:00,2026-08-08 07:33:00,bajaj pulsar rs 200,1205,SKU-010,100.0,fuzzy,phone:573189895785,9594cf41-ee07-5060-8a85-79c091370c1f,False,,1.0,,15490000.0,8990000.0,credito,media,cuota,False,True
LD-01206,27/08/2026 01:25,WhatsApp,EMP-03,PV-014,Sandra Milena Osorio Valencia,314 978 7254,sandra.osorio44@yahoo.es,BOGOTA,,Contactado,2026-08-27T13:25:00,Feria de Motos 2026,sandra milena osorio valencia,573149787254,sandra.osorio44@yahoo.es,bogota,whatsapp,contactado,2026-08-27 01:25:00,2026-08-27 13:25:00,,1206,,0.0,none,phone:573149787254,2391659a-2ee3-5ddf-90b8-4d3ad3767abf,False,,1.0,,,,,,,False,False
LD-01207,18/08/2026 07:26,WhatsApp,EMP-03,PV-013,MÓNICA RESTREPO CARDONA, 3178998397 ,,Bogotá D.C.,Honda CB 190R 2026,Sin gestión,,Agosto Cero Cuotas,monica restrepo cardona,573178998397,,bogota,whatsapp,sin gestion,2026-08-18 07:26:00,,honda cb 190r 2026,1207,SKU-003,100.0,fuzzy,phone:573178998397,968c3cde-60a1-59f9-9618-4910b7b6a51e,False,,1.0,,13990000.0,,,,,False,False
LD-01208,2026-08-29 11:35:00,WhatsApp,EMP-03,PV-013,Estefanía Correa Salazar,317 451 1369,estefania.correa99@gmail.com,BOGOTA,Honda Navi,No contesta,2026-08-29T23:35:00,Feria de Motos 2026,estefania correa salazar,573174511369,estefania.correa99@gmail.com,bogota,whatsapp,no contesta,2026-08-29 11:35:00,2026-08-29 23:35:00,honda navi,1208,SKU-004,100.0,fuzzy,phone:573174511369,055d6bc1-41e4-5bb1-85c3-4c358e91e545,False,,1.0,,7290000.0,22900000.0,credito,,cuota,False,True
LD-01209,14/08/2026 03:01,META ADS,EMP-02,PV-009,ANGIE PAOLA OSORIO HERRERA,322 693 5115,,Santa Marta,Honda XR 150L,En proceso,2026-08-14T07:01:00,,angie paola osorio herrera,573226935115,,santa marta,meta ads,en proceso,2026-08-14 03:01:00,2026-08-14 07:01:00,honda xr 150l,1209,SKU-002,100.0,fuzzy,phone:573226935115,c12e4b48-5b84-5d93-acac-9bf9a2339978,False,,1.0,,11490000.0,7990000.0,credito,,cuota,False,True
LD-01210,14-08-2026,formulario web,EMP-02,PV-007,Héctor Bedoya Agudelo,3211704459,,SOLEDAD,Honda CB 190R,Contactado,08/18/2026 20:53,Prima Extra,hector bedoya agudelo,573211704459,,soledad,formulario web,contactado,2026-08-14 00:00:00,2026-08-18 20:53:00,honda cb 190r,1210,SKU-003,100.0,fuzzy,phone:573211704459,c152ca65-0d41-5b54-87c6-53359d9f478c,False,,1.0,,13990000.0,6990000.0,credito,,cuota,True,True
LD-01211,08/05/2026 03:36,WhatsApp,EMP-01,PV-002,W. Escobar Correa, 3003020476 ,,Itagüí,honda dio 110,sin gestion,,Feria de Motos 2026,w. escobar correa,573003020476,,itagui,whatsapp,sin gestion,2026-05-08 03:36:00,,honda dio 110,1211,SKU-005,100.0,fuzzy,phone:573003020476,ac825f42-7631-590d-8084-38e9a44c918b,True,ac825f42-7631-590d-8084-38e9a44c918b,1.0,same_phone_or_email,6890000.0,,,,,False,False
LD-01212,29/08/2026 18:56,Formulario Web,EMP-01,PV-003,ERIKA OSORIO ARIAS,(351) 009-7254,,Bello,Bajaj Pulsar RS 200,Sin gestión,,,erika osorio arias,573510097254,,bello,formulario web,sin gestion,2026-08-29 18:56:00,,bajaj pulsar rs 200,1212,SKU-010,100.0,fuzzy,phone:573510097254,d1f936fc-d063-54a2-8a2e-d4b7ba3bed24,False,,1.0,,15490000.0,9890000.0,credito,media,cuota,False,True
LD-01213,08/25/2026 23:28,WhatsApp,EMP-02,PV-006,  Julián Arias Osorio  ,+57 301 2709758,,barranquilla,Hero Dash 110,Cotización enviada,26-08-2026,Remate Modelos 2025,julian arias osorio,573012709758,,barranquilla,whatsapp,cotizacion enviada,2026-08-25 23:28:00,2026-08-26 00:00:00,hero dash 110,1213,SKU-024,100.0,fuzzy,phone:573012709758,4557f3bc-cb53-5ed0-b2bd-9f46cd954280,False,,1.0,,6290000.0,6590000.0,credito,,cuota,False,True
LD-01214,2026-08-31 08:31:00,WHATSAPP,EMP-02,PV-009,Erika Quintero Valencia,302-683-4394,erika.quintero6@gmail.com,SANTA MARTA,TTR 200,Contactado,01-09-2026,Prima Extra,erika quintero valencia,573026834394,erika.quintero6@gmail.com,santa marta,whatsapp,contactado,2026-08-31 08:31:00,2026-09-01 00:00:00,ttr 200,1214,SKU-019,100.0,exact,phone:573026834394,1b8cdb5e-673c-5b77-afff-1c33f1d034fc,True,1b8cdb5e-673c-5b77-afff-1c33f1d034fc,1.0,same_phone_or_email,9890000.0,,,,,False,False
LD-01215,2026-09-02 09:17:00,Meta Ads,EMP-03,PV-014,Wilmar Restrepo Giraldo, 3142393554 ,,Bogotá D.C.,Honda Dio 110,Contactado,02-09-2026,Remate Modelos 2025,wilmar restrepo giraldo,573142393554,,bogota,meta ads,contactado,2026-09-02 09:17:00,2026-09-02 00:00:00,honda dio 110,1215,SKU-005,100.0,fuzzy,phone:573142393554,76ff7029-ca80-5c8d-b9b5-cfd23c83b2be,False,,1.0,,6890000.0,11290000.0,credito,,soat,False,False
LD-01216,09/10/2026 00:32,WhatsApp,EMP-03,PV-013,Vanessa Herrera Cardona,318 118 0220,vanessa.herrera55@outlook.com,bogotá,hero hunk 160r,Contactado,10/09/2026 12:32,,vanessa herrera cardona,573181180220,vanessa.herrera55@outlook.com,bogota,whatsapp,contactado,2026-10-09 00:32:00,2026-09-10 12:32:00,hero hunk 160r,1216,SKU-022,100.0,fuzzy,phone:573181180220,09240cf9-45ac-594e-ac39-0e676bcbf6d0,False,,1.0,,10490000.0,,,,,False,False
LD-01217,2026-09-05T21:11:00,WhatsApp,EMP-03,PV-012,Yesenia Torres Mosquera,3144550063,,bogotá,Honda CB 125F Twister 2026,sin gestion,,Agosto Cero Cuotas,yesenia torres mosquera,573144550063,,bogota,whatsapp,sin gestion,2026-09-05 21:11:00,,honda cb 125f twister 2026,1217,SKU-001,100.0,fuzzy,phone:573144550063,cc719598-ab44-5e6b-b8d4-7aa0d29fe605,False,,1.0,,7990000.0,15490000.0,credito,,soat,False,False
LD-01218,02/09/2026 00:04,WhatsApp,EMP-02,PV-007,hector ramirez bedoya,3511759608,,Soledad,AKT Evo RS 150 2026,En proceso,05-09-2026,Remate Modelos 2025,hector ramirez bedoya,573511759608,,soledad,whatsapp,en proceso,2026-09-02 00:04:00,2026-09-05 00:00:00,akt evo rs 150 2026,1218,SKU-020,100.0,fuzzy,phone:573511759608,3c8ec904-2fcf-5344-8484-2bc74335e82c,True,3c8ec904-2fcf-5344-8484-2bc74335e82c,1.0,same_phone_or_email,7190000.0,,,,,False,False
LD-01219,2026-08-20 09:01:00,Meta Ads,EMP-01,PV-004,Fabián Vargas Ospina,+57 321 8329906,fabian.vargas39@yahoo.es,Rio Negro,bajaj pulsar ns 125,En proceso,20-08-2026,Prima Extra,fabian vargas ospina,573218329906,fabian.vargas39@yahoo.es,rio negro,meta ads,en proceso,2026-08-20 09:01:00,2026-08-20 00:00:00,bajaj pulsar ns 125,1219,SKU-008,100.0,fuzzy,phone:573218329906,401dc214-c026-59f0-bf1e-f97f9c7b60de,False,,1.0,,8990000.0,,credito,media,soat,False,False
LD-01220,02-08-2026,WhatsApp,EMP-01,PV-005,Juan Carlos Vargas Marín,3509518578,juan.vargas45@outlook.com,Medellín ,Suzuki GN 125,Contactado,2026-08-02 13:41:00,Remate Modelos 2025,juan carlos vargas marin,573509518578,juan.vargas45@outlook.com,medellin,whatsapp,contactado,2026-08-02 00:00:00,2026-08-02 13:41:00,suzuki gn 125,1220,SKU-013,100.0,fuzzy,phone:573509518578,22015a81-a348-5a9f-bd9f-77ce919ea4cf,False,,1.0,,7490000.0,,,,,False,False
LD-01221,17/08/2026 05:14,whatsapp,EMP-01,PV-003,  Wilmar Franco Agudelo  ,3205743171,,BELLO,Suzuki GN 125 2026,contactado,18-08-2026,Retoma tu moto,wilmar franco agudelo,573205743171,,bello,whatsapp,contactado,2026-08-17 05:14:00,2026-08-18 00:00:00,suzuki gn 125 2026,1221,SKU-013,100.0,fuzzy,phone:573205743171,1c1cff92-49a7-5014-9e97-dd44da1bb0a8,False,,1.0,,7490000.0,,,,,False,False
LD-01222,04-09-2026,Meta Ads,EMP-01,PV-001,  Wilmar Agudelo Restrepo  , 3149037411 ,wilmar.agudelo98@outlook.com,Medellín ,Suzuki Best 125,Cotización enviada,2026-09-04T15:00:00,Prima Extra,wilmar agudelo restrepo,573149037411,wilmar.agudelo98@outlook.com,medellin,meta ads,cotizacion enviada,2026-09-04 00:00:00,2026-09-04 15:00:00,suzuki best 125,1222,SKU-016,100.0,fuzzy,phone:573149037411,4d04808a-3a57-55eb-a76d-932d31a5ed32,False,,1.0,,6590000.0,,,,,False,False
LD-01223,2026-09-02 08:03:00,Formulario Web,EMP-02,PV-008,Claudia Patricia Marín Bedoya,3132967584,,Cartagena,Bajaj Discover 125,Contactado,09/02/2026 14:03,,claudia patricia marin bedoya,573132967584,,cartagena,formulario web,contactado,2026-09-02 08:03:00,2026-02-09 14:03:00,bajaj discover 125,1223,SKU-012,100.0,fuzzy,phone:573132967584,110bff07-358b-5fac-9126-64b2f78cc672,False,,1.0,,6990000.0,7490000.0,credito,,soat,False,False
LD-01224,2026-08-15T17:17:00,Meta Ads,EMP-01,PV-004,Vanessa Ospina Jiménez, 3228150341 ,,Rionegro,Hero Hunk 160R,No contesta,08/16/2026 05:17,Agosto Cero Cuotas,vanessa ospina jimenez,573228150341,,rionegro,meta ads,no contesta,2026-08-15 17:17:00,2026-08-16 05:17:00,hero hunk 160r,1224,SKU-022,100.0,fuzzy,phone:573228150341,2d50423a-698e-5f97-aa88-df0531a96e40,False,,1.0,,10490000.0,,,,,False,False
LD-01225,2026-09-07T00:05:00,Formulario Web,EMP-02,PV-010,Kevin Bedoya Bedoya, 3178604980 ,kevin.bedoya77@gmail.com,Montería,Dominar 400,Sin gestión,,,kevin bedoya bedoya,573178604980,kevin.bedoya77@gmail.com,monteria,formulario web,sin gestion,2026-09-07 00:05:00,,dominar 400,1225,SKU-011,100.0,exact,phone:573178604980,71650092-8677-55d3-8ea5-a6690785d588,False,,1.0,,24900000.0,,,,,False,False
LD-01226,2026-08-23T16:23:00,WhatsApp,EMP-01,PV-003,  Mónica Giraldo Escobar  ,3111950532,monica.giraldo27@gmail.com,BELLO,Suzuki Gixxer 150,sin gestion,,,monica giraldo escobar,573111950532,monica.giraldo27@gmail.com,bello,whatsapp,sin gestion,2026-08-23 16:23:00,,suzuki gixxer 150,1226,SKU-014,100.0,fuzzy,phone:573111950532,33091f57-25f4-5107-9788-b72d8886956d,False,,1.0,,11990000.0,,,,,False,False
LD-01227,2026-08-05T19:40:00,WhatsApp,EMP-03,PV-014,CLAUDIA PATRICIA SALAZAR VALENCIA,312-082-0796,claudia.salazar96@yahoo.es,Bogotá,AKT Dynamic R3 125,Sin gestión,,,claudia patricia salazar valencia,573120820796,claudia.salazar96@yahoo.es,bogota,whatsapp,sin gestion,2026-08-05 19:40:00,,akt dynamic r3 125,1227,SKU-018,100.0,fuzzy,phone:573120820796,b77f7ed5-6b24-5269-b2b6-a372914818d2,False,,1.0,,5590000.0,,,,,False,False
LD-01228,14/08/2026 05:07,Formulario Web,EMP-01,PV-005,ESTEFANÍA AGUDELO GÓMEZ,+57 350 2826310,estefania.agudelo42@yahoo.es,Medellín ,Bajaj Boxer,Contactado,18-08-2026,Remate Modelos 2025,estefania agudelo gomez,573502826310,estefania.agudelo42@yahoo.es,medellin,formulario web,contactado,2026-08-14 05:07:00,2026-08-18 00:00:00,bajaj boxer,1228,,62.5,unmatched,phone:573502826310,e9ef9ffa-b7f3-5d13-908f-95aa11a7a683,True,e9ef9ffa-b7f3-5d13-908f-95aa11a7a683,1.0,same_phone_or_email,,7490000.0,credito,,soat,False,False
LD-01229,08/25/2026 01:52,WhatsApp,EMP-02,PV-008,LILIANA HERNÁNDEZ LONDOÑO,3134444770,,Cartagena,honda navi,Sin gestión,,,liliana hernandez londono,573134444770,,cartagena,whatsapp,sin gestion,2026-08-25 01:52:00,,honda navi,1229,SKU-004,100.0,fuzzy,phone:573134444770,438b2ffb-3e92-5dbd-8d8f-c433f7789aff,True,438b2ffb-3e92-5dbd-8d8f-c433f7789aff,1.0,same_phone_or_email,7290000.0,,credito,,soat,True,False
LD-01230,2026-08-05 23:42:00,Meta Ads,EMP-01,PV-001,Freddy Salazar Cardona,350-077-1559,,medellin,Bajaj,Cotización enviada,06/08/2026 00:42,Remate Modelos 2025,freddy salazar cardona,573500771559,,medellin,meta ads,cotizacion enviada,2026-08-05 23:42:00,2026-08-06 00:42:00,bajaj,1230,,22.22222222222223,unmatched,phone:573500771559,7fb056d0-0399-5565-847b-fa0941415318,False,,1.0,,,,,,,False,False
LD-01231,2026-08-14 19:15:00,WhatsApp,EMP-02,PV-010,Freddy Rodríguez Marín,301-766-7723,freddy.rodriguez91@outlook.com,Montería,AKT,contactado,2026-08-15T19:15:00,Prima Extra,freddy rodriguez marin,573017667723,freddy.rodriguez91@outlook.com,monteria,whatsapp,contactado,2026-08-14 19:15:00,2026-08-15 19:15:00,akt,1231,,28.57142857142857,unmatched,phone:573017667723,434d13c6-c102-5f5f-9c12-4cae93d5cf59,False,,1.0,,,,,,,False,False
LD-01232,2026-08-05 14:35:00,whatsapp,EMP-02,PV-006,DIANA CAROLINA TORRES OSORIO,3162980044,diana.torres16@gmail.com,BARRANQUILLA,Hnda CB 190R,Contactado,2026-08-08T14:35:00,Agosto Cero Cuotas,diana carolina torres osorio,573162980044,diana.torres16@gmail.com,barranquilla,whatsapp,contactado,2026-08-05 14:35:00,2026-08-08 14:35:00,hnda cb 190r,1232,SKU-003,100.0,fuzzy,phone:573162980044,f6e2ff02-0864-55bd-9713-8c496ce3e7b6,False,,1.0,,13990000.0,,,,,False,False
LD-01233,19/08/2026 09:19,Meta Ads,EMP-03,PV-015,Paula Andrea Mosquera Herrera,3139528303,paula.mosquera7@yahoo.es,Soacha,,Sin gestión,,,paula andrea mosquera herrera,573139528303,paula.mosquera7@yahoo.es,soacha,meta ads,sin gestion,2026-08-19 09:19:00,,,1233,,0.0,none,phone:573139528303,7766bd8d-ee37-539c-801a-3d69deee51db,False,,1.0,,,,,,,False,False
LD-01234,2026-08-10 02:29:00,Formulario Web,EMP-02,PV-006,Luisa Betancur Torres,(315) 104-7341,,BARRANQUILLA,Honda,Contactado,2026-08-10 08:29:00,,luisa betancur torres,573151047341,,barranquilla,formulario web,contactado,2026-08-10 02:29:00,2026-08-10 08:29:00,honda,1234,,44.44444444444444,unmatched,phone:573151047341,34cbacf7-6a81-5fe7-b8b0-10f7bc88b937,False,,1.0,,,,,,,False,False
LD-01235,09/01/2026 15:46,WhatsApp,EMP-02,PV-009,  Freddy Correa Muñoz  ,3154235528,freddy.correa38@outlook.com,Santa Marta,bajaj pulsar ns 125,Sin gestión,,Agosto Cero Cuotas,freddy correa munoz,573154235528,freddy.correa38@outlook.com,santa marta,whatsapp,sin gestion,2026-01-09 15:46:00,,bajaj pulsar ns 125,1235,SKU-008,100.0,fuzzy,phone:573154235528,899aa8db-5d83-5c6d-a728-bc5d0ecff063,True,899aa8db-5d83-5c6d-a728-bc5d0ecff063,1.0,same_phone_or_email,8990000.0,,,,,False,False
LD-01236,2026-08-19 03:40:00,WhatsApp,EMP-03,PV-011,Juan Carlos Hernández Escobar,315-452-8205,,Bogotá,Hero,En proceso,19/08/2026 07:40,,juan carlos hernandez escobar,573154528205,,bogota,whatsapp,en proceso,2026-08-19 03:40:00,2026-08-19 07:40:00,hero,1236,,28.57142857142857,unmatched,phone:573154528205,9864f345-7a18-52bc-bf53-43b9b47e7c5d,False,,1.0,,,4990000.0,credito,,cuota,False,True
LD-01237,2026-08-22 14:49:00,meta ads,EMP-02,PV-006,Héctor Torres Muñoz,3006953296,hector.torres14@yahoo.es,B/quilla,Honda XR 150L,En proceso,08/23/2026 08:49,,hector torres munoz,573006953296,hector.torres14@yahoo.es,b/quilla,meta ads,en proceso,2026-08-22 14:49:00,2026-08-23 08:49:00,honda xr 150l,1237,SKU-002,100.0,fuzzy,phone:573006953296,e81849d5-f461-51b0-8512-f0e761b3df55,False,,1.0,,11490000.0,,,,,False,False
LD-01238,2026-08-25 17:21:00,Meta Ads,EMP-03,PV-015,JUAN CARLOS CASTAÑO AGUDELO, 3509596481 ,,SOACHA,Bajaj Dominar 400 2026,Descartado,,,juan carlos castano agudelo,573509596481,,soacha,meta ads,descartado,2026-08-25 17:21:00,,bajaj dominar 400 2026,1238,SKU-011,100.0,fuzzy,phone:573509596481,aa02a322-5936-5f7b-8807-b1dcc8bfd1d4,False,,1.0,,24900000.0,5290000.0,credito,,cuota,False,True
LD-01239,2026-09-06T22:07:00,WhatsApp,EMP-02,PV-010,Vanessa Herrera Torres,3002309564,,Monteria,Bajaj Pulsar RS 200,contactado,07-09-2026,Prima Extra,vanessa herrera torres,573002309564,,monteria,whatsapp,contactado,2026-09-06 22:07:00,2026-09-07 00:00:00,bajaj pulsar rs 200,1239,SKU-010,100.0,fuzzy,phone:573002309564,68893cac-e6db-566f-84f3-2aaafc5e388a,False,,1.0,,15490000.0,,,,,False,False
